"Col_logFC","adj.P.Val.x","id","pop.x","s.x","Van_logFC","adj.P.Val.y","pop.y","s.y","concord","up_in","sig","FBgn","FBgn_mel","Sec","SYMBOL"
0.293851149596815,0.0588751458742361,"augustus_masked-scaffold8627-size10475-abinit-gene-0.0-mRNA-1","Col",1,0.420305112440269,0.00463639263964573,"Van",1,"same","Ag","not","FBgn0210628","FBgn0053868",NA,"GJ23530"
0.564021358047807,0.0600131652696499,"augustus_masked-scaffold93-size95087-abinit-gene-0.2-mRNA-1","Col",1,1.49635371250742,1.29824487508061e-05,"Van",1,"same","Ag","not","FBgn0199567","FBgn0013997",NA,"GJ12321"
0.186565818522388,0.0651565364027747,"maker-scaffold85-size102739-snap-gene-0.58-mRNA-1","Col",1,0.224699583683553,0.0190920375668609,"Van",1,"same","Ag","not","FBgn0198610","FBgn0036334",NA,"GJ11351"
0.41546799843243,0.0651565364027747,"augustus_masked-scaffold4595-size5963-abinit-gene-0.1-mRNA-1","Col",1,0.865635064305932,0.00019631889175111,"Van",1,"same","Ag","not","FBgn0205958","FBgn0003274","Sec","GJ18810"
0.143055079083542,0.0705152892775259,"augustus_masked-scaffold3021-size16557-abinit-gene-0.2-mRNA-1","Col",1,0.38395623088576,0.00188923384755833,"Van",1,"same","Ag","not","FBgn0203155","FBgn0285947",NA,"GJ15969"
0.208958876200482,0.0716230882398828,"augustus_masked-scaffold767-size38107-abinit-gene-0.10-mRNA-1","Col",1,0.210768749321595,0.0307352491736969,"Van",1,"same","Ag","not","FBgn0198142","FBgn0031497",NA,"GJ10873"
0.590983382562211,0.0911571094731876,"augustus_masked-scaffold195-size50053-abinit-gene-0.7-mRNA-1","Col",1,1.17620187237761,1.78335372692738e-05,"Van",1,"same","Ag","not","FBgn0210466","FBgn0019624",NA,"GJ23365"
0.294062207076342,0.0941357448432554,"augustus_masked-scaffold227-size60494-abinit-gene-0.0-mRNA-1","Col",1,0.245952278513325,0.080337022744634,"Van",1,"same","Ag","not","FBgn0205091","FBgn0011272",NA,"GJ17923"
0.416331037624277,0.102520348713891,"maker-scaffold85-size102739-augustus-gene-0.46-mRNA-1","Col",1,1.05696937769018,0.000199481438943094,"Van",1,"same","Ag","not","FBgn0198612","FBgn0286213",NA,"GJ11353"
0.652641498357583,0.10931954624358,"maker-scaffold35-size133594-snap-gene-0.32-mRNA-1","Col",1,0.911376710394095,3.67410220080929e-05,"Van",1,"same","Ag","not","FBgn0211630","FBgn0026250",NA,"GJ24550"
0.213560227985217,0.129817351879974,"maker-scaffold1708-size27867-augustus-gene-0.8-mRNA-1","Col",1,0.352487422390408,0.00632955075766386,"Van",1,"same","Ag","not","FBgn0208861","FBgn0010397",NA,"GJ21743"
0.173725950036715,0.141488492588737,"maker-scaffold150-size92387-augustus-gene-0.21-mRNA-1","Col",1,0.127935103038918,0.226176233906185,"Van",1,"same","Ag","not","FBgn0210043","FBgn0038810",NA,"GJ22940"
0.352793825287689,0.148881718943336,"augustus_masked-scaffold201-size164817-abinit-gene-0.11-mRNA-1","Col",1,0.417830194841438,0.00798096654736863,"Van",1,"same","Ag","not","FBgn0199486","FBgn0266582",NA,"GJ12236"
0.165054202884773,0.15045207846801,"maker-scaffold1600-size38579-snap-gene-0.6-mRNA-1","Col",1,0.363369566283563,0.0112448184005571,"Van",1,"same","Ag","not","FBgn0207584","FBgn0283494",NA,"GJ20444"
0.303995341658511,0.167718029880694,"snap_masked-scaffold137-size142473-abinit-gene-0.33-mRNA-1","Col",1,0.481562733392196,0.00963255063187187,"Van",1,"same","Ag","not","FBgn0198784","FBgn0037001",NA,NA
0.301771231868437,0.169382160448162,"maker-scaffold430-size34004-augustus-gene-0.17-mRNA-1","Col",1,0.0574261798689397,0.569026290977515,"Van",1,"same","Ag","not","FBgn0201720","FBgn0028692",NA,"GJ14509"
0.137365962474297,0.21381373775702,"maker-scaffold225-size216229-augustus-gene-2.3-mRNA-1","Col",1,0.305781647511576,0.0122524985377213,"Van",1,"same","Ag","not","FBgn0208951","FBgn0263120",NA,"GJ21833"
0.193858109083306,0.257881205021607,"augustus_masked-scaffold787-size133522-abinit-gene-1.1-mRNA-1","Col",1,0.0609201542093736,0.708225870684417,"Van",1,"same","Ag","not","FBgn0210357","FBgn0020910",NA,"GJ23255"
0.142552398038409,0.31669593542205,"maker-scaffold491-size41680-augustus-gene-0.17-mRNA-1","Col",1,0.234990282906438,0.104397695884682,"Van",1,"same","Ag","not","FBgn0204768",NA,NA,"GJ17598"
0.237761136700671,0.360769391461473,"maker-scaffold2565-size28775-snap-gene-0.18-mRNA-1","Col",1,0.167097621800514,0.428555051550212,"Van",1,"same","Ag","not","FBgn0201987","FBgn0002579",NA,"GJ14783"
0.182089309338728,0.376679582177256,"maker-scaffold96-size184382-augustus-gene-1.37-mRNA-1","Col",1,0.461341751630081,0.00109121932418043,"Van",1,"same","Ag","not","FBgn0200904","FBgn0086706",NA,"GJ13683"
0.0737133557390841,0.410379691966408,"maker-scaffold152-size207929-snap-gene-0.42-mRNA-1","Col",1,0.305167004866224,0.00517061073603772,"Van",1,"same","Ag","not","FBgn0198300","FBgn0263231",NA,"GJ11034"
0.0988548358575416,0.411622558037406,"maker-scaffold799-size81065-snap-gene-0.12-mRNA-1","Col",1,0.143400059417085,0.181980705001169,"Van",1,"same","Ag","not","FBgn0207593","FBgn0015268",NA,"GJ20453"
0.171647326207196,0.436752137234646,"augustus_masked-scaffold263-size98626-abinit-gene-0.4-mRNA-1","Col",1,0.653921286588931,0.000591641816293478,"Van",1,"same","Ag","not","FBgn0201333","FBgn0013981",NA,"GJ14115"
0.075326296899429,0.437729815840183,"maker-scaffold489-size201519-augustus-gene-1.36-mRNA-1","Col",1,0.0726076729372567,0.669250853548637,"Van",1,"same","Ag","not","FBgn0198310","FBgn0037354",NA,"GJ11044"
0.107589824515543,0.448310839020432,"maker-scaffold156-size116054-augustus-gene-0.41-mRNA-1","Col",1,0.367102003523036,0.00350211391347923,"Van",1,"same","Ag","not","FBgn0209886","FBgn0040227",NA,"GJ22782"
0.106541249328789,0.490752353993362,"maker-scaffold196-size118590-augustus-gene-0.33-mRNA-1","Col",1,0.325992241875009,0.0104085189182997,"Van",1,"same","Ag","not","FBgn0207820","FBgn0004463",NA,"GJ20682"
0.102250290421201,0.572247583445369,"maker-scaffold1064-size30493-snap-gene-0.16-mRNA-1","Col",1,0.231942582791397,0.0812987133026852,"Van",1,"same","Ag","not","FBgn0204126","FBgn0004687",NA,"GJ16948"
0.0985199086363693,0.67273055172578,"maker-scaffold1175-size36901-augustus-gene-0.6-mRNA-1","Col",1,0.40630644988074,0.00773007424229,"Van",1,"same","Ag","not","FBgn0203186","FBgn0029854",NA,"GJ16001"
0.0576732567152387,0.752443693317945,"maker-scaffold1666-size26095-snap-gene-0.4-mRNA-1","Col",1,0.459953884084861,7.31250746514074e-06,"Van",1,"same","Ag","not","FBgn0208998","FBgn0263006",NA,"GJ21881"
0.0153704230253808,0.817256412331485,"maker-scaffold655-size37790-snap-gene-0.23-mRNA-1","Col",1,0.0675245096742856,0.402832817758136,"Van",1,"same","Ag","not","FBgn0205055","FBgn0284245",NA,"GJ17887"
0.0190562336770208,0.87493511824531,"maker-scaffold54-size515352-augustus-gene-1.25-mRNA-1","Col",1,0.0613797300099801,0.635044628206648,"Van",1,"same","Ag","not","FBgn0209921","FBgn0038519",NA,"GJ22817"
0.0307125630433687,0.877776464851529,"maker-scaffold676-size113905-snap-gene-0.36-mRNA-1","Col",1,0.112615078033945,0.429923079100743,"Van",1,"same","Ag","not","FBgn0210244","FBgn0019957",NA,"GJ23142"
0.0248454729596368,0.893380321326148,"maker-scaffold225-size216229-snap-gene-1.34-mRNA-1","Col",1,0.0754023740061083,0.490626413800725,"Van",1,"same","Ag","not","FBgn0210522","FBgn0037891",NA,"GJ23421"
0.0155410249669927,0.903851253339444,"augustus_masked-scaffold221-size59798-abinit-gene-0.11-mRNA-1","Col",1,0.448846476217682,5.86797070429735e-05,"Van",1,"same","Ag","not","FBgn0197798","FBgn0020235","Sec","GJ10518"
0.011745026380158,0.904715372191619,"maker-scaffold3032-size19911-snap-gene-0.16-mRNA-1","Col",1,0.179529861773194,0.151190944795819,"Van",1,"same","Ag","not","FBgn0204110","FBgn0020255",NA,"GJ16931"
-6.96091538250438,1.59075067739951e-10,"augustus_masked-scaffold3032-size19911-abinit-gene-0.3-mRNA-1","Col",-1,-5.80578018595025,1.23371319778202e-09,"Van",-1,"same","Eb","sig","FBgn0204109","FBgn0004654",NA,"GJ16930"
-9.2637709830065,1.59075067739951e-10,"maker-scaffold290-size88602-snap-gene-0.39-mRNA-1","Col",-1,-8.52540470838352,8.03060026059841e-10,"Van",-1,"same","Eb","sig","FBgn0208855","FBgn0283427",NA,"GJ21736"
-3.62122241548482,1.59075067739951e-10,"augustus_masked-scaffold786-size57107-abinit-gene-0.11-mRNA-1","Col",-1,-3.62859397310306,5.77043852227665e-11,"Van",-1,"same","Eb","sig","FBgn0203156","FBgn0031037",NA,"GJ15970"
-3.29612854398414,1.59075067739951e-10,"maker-scaffold402-size75919-augustus-gene-0.20-mRNA-1","Col",-1,-3.09292354212943,5.04402815267794e-11,"Van",-1,"same","Eb","sig","FBgn0208073","FBgn0031908",NA,"GJ20937"
-6.83976257595142,2.47363440881452e-10,"maker-scaffold769-size41246-augustus-gene-0.12-mRNA-1","Col",-1,-5.90661384660524,1.1495861666213e-08,"Van",-1,"same","Eb","sig","FBgn0209201","FBgn0265180",NA,"GJ22087"
-5.05221354852115,7.29519042583494e-10,"maker-scaffold129-size187042-augustus-gene-1.39-mRNA-1","Col",-1,-4.91505559434475,8.38648342668506e-11,"Van",-1,"same","Eb","sig","FBgn0199559","FBgn0035911",NA,"GJ12313"
-8.20724673531354,9.5632690020436e-10,"augustus_masked-scaffold2077-size21779-abinit-gene-0.0-mRNA-1","Col",-1,-6.28221005046235,1.53234170503457e-07,"Van",-1,"same","Eb","sig","FBgn0210541","FBgn0038774","Sec","GJ23442"
-5.56029916381573,9.5632690020436e-10,"maker-scaffold1158-size31879-augustus-gene-0.17-mRNA-1","Col",-1,-5.54814175628702,1.34288884969799e-08,"Van",-1,"same","Eb","sig","FBgn0203310","FBgn0015808",NA,"GJ16125"
-2.35106251814876,1.82111993449339e-09,"snap_masked-scaffold371-size89062-abinit-gene-0.15-mRNA-1","Col",-1,-3.21685583350418,8.88426012018837e-12,"Van",-1,"same","Eb","sig",NA,NA,NA,NA
-3.14555435458754,1.82111993449339e-09,"snap_masked-scaffold1999-size39892-abinit-gene-0.4-mRNA-1","Col",-1,-3.01357707742533,3.42025085212762e-12,"Van",-1,"same","Eb","sig","FBgn0197655","FBgn0002773",NA,NA
-1.89555448611276,3.51837422651046e-09,"augustus_masked-scaffold84-size126804-abinit-gene-1.1-mRNA-1","Col",-1,-2.00102444276857,2.96978198674797e-08,"Van",-1,"same","Eb","sig","FBgn0210237","FBgn0039697",NA,"GJ23135"
-2.50018922925089,4.26266918032677e-09,"snap_masked-scaffold49-size180569-abinit-gene-1.5-mRNA-1","Col",-1,-0.132324778962158,0.249094581573369,"Van",-1,"same","Eb","not","FBgn0202133","FBgn0032350",NA,NA
-2.00885295791303,4.68495320854621e-09,"snap_masked-scaffold209-size117310-abinit-gene-0.27-mRNA-1","Col",-1,-1.91055092900638,2.04618726849895e-10,"Van",-1,"same","Eb","sig","FBgn0207606",NA,NA,NA
-2.33605043839205,8.62539481681216e-09,"maker-scaffold335-size222527-snap-gene-1.18-mRNA-1","Col",-1,-2.1831312389604,2.45751823380249e-09,"Van",-1,"same","Eb","sig","FBgn0211575","FBgn0003890",NA,"GJ24495"
-3.50935326388841,8.71815173192727e-09,"maker-scaffold3542-size6915-snap-gene-0.3-mRNA-1","Col",-1,-2.91355811204048,5.04402815267794e-11,"Van",-1,"same","Eb","sig","FBgn0013088","FBgn0002772",NA,"GJ10688"
-4.04377204258709,9.1291645513541e-09,"maker-scaffold395-size88303-snap-gene-0.52-mRNA-1","Col",-1,-3.99503207138469,3.27177468073381e-13,"Van",-1,"same","Eb","sig","FBgn0207230","FBgn0020236",NA,"GJ20089"
-1.96881062564365,1.16250622824393e-08,"augustus_masked-scaffold215-size92894-abinit-gene-0.16-mRNA-1","Col",-1,-1.81284941524017,1.0374652958146e-08,"Van",-1,"same","Eb","sig","FBgn0211647","FBgn0003884","Sfp","GJ24568"
-2.91578443001995,1.16250622824393e-08,"maker-scaffold2816-size14993-augustus-gene-0.4-mRNA-1","Col",-1,-2.69739824780438,4.0287690629047e-11,"Van",-1,"same","Eb","sig","FBgn0203574","FBgn0000667",NA,"GJ16390"
-7.56381786042172,1.5458044213411e-08,"maker-scaffold835-size105273-augustus-gene-0.25-mRNA-1","Col",-1,-8.24353665492508,4.35228673629585e-10,"Van",-1,"same","Eb","sig","FBgn0200825","FBgn0035383",NA,"GJ13603"
-2.08202672714092,1.99246446303062e-08,"augustus_masked-scaffold248-size129421-abinit-gene-0.6-mRNA-1","Col",-1,-1.92483735165171,2.26016482885e-09,"Van",-1,"same","Eb","sig","FBgn0199639","FBgn0001248","Sec","GJ12396"
-1.30249056537228,2.18306328391414e-08,"maker-scaffold98-size268873-augustus-gene-0.33-mRNA-1","Col",-1,-1.07973561330383,2.23936742761154e-08,"Van",-1,"same","Eb","sig","FBgn0211154","FBgn0001098",NA,"GJ24069"
-5.80474960841047,2.56689784742361e-08,"snap_masked-scaffold451-size69730-abinit-gene-0.19-mRNA-1","Col",-1,-5.41613791022568,4.20144901827258e-10,"Van",-1,"same","Eb","sig","FBgn0208667","FBgn0033717",NA,NA
-1.66964347524089,2.66408882740142e-08,"augustus_masked-scaffold130-size166479-abinit-gene-0.1-mRNA-1","Col",-1,-1.30217849780611,8.3907836781811e-08,"Van",-1,"same","Eb","sig","FBgn0207966","FBgn0033446",NA,"GJ20829"
-1.64486174066265,2.77124287203167e-08,"maker-scaffold365-size98652-snap-gene-0.18-mRNA-1","Col",-1,-1.5493675046623,5.29568341288787e-08,"Van",-1,"same","Eb","sig","FBgn0210451","FBgn0000064",NA,"GJ23350"
-3.32006515345359,3.3552720253854e-08,"maker-scaffold1073-size36125-snap-gene-0.28-mRNA-1","Col",-1,-3.06358794844424,2.77198540292275e-11,"Van",-1,"same","Eb","sig",NA,NA,NA,NA
-1.59868142832397,3.3552720253854e-08,"maker-scaffold94-size166406-snap-gene-1.41-mRNA-1","Col",-1,-1.20017213347255,3.18450765436276e-07,"Van",-1,"same","Eb","sig","FBgn0208976","FBgn0001124",NA,"GJ21858"
-8.93382358474785,3.3552720253854e-08,"snap_masked-scaffold129-size187042-abinit-gene-0.4-mRNA-1","Col",-1,-10.0182999986364,7.75399458106701e-13,"Van",-1,"same","Eb","sig","FBgn0197361","FBgn0000592","Sfp",NA
-2.0309432729483,3.3552720253854e-08,"maker-scaffold1171-size39208-augustus-gene-0.18-mRNA-1","Col",-1,-2.16903457468933,8.35462164637143e-10,"Van",-1,"same","Eb","sig","FBgn0013096","FBgn0003462",NA,"GJ11304"
-1.79625367413632,3.56144350602966e-08,"maker-scaffold499-size82590-snap-gene-0.41-mRNA-1","Col",-1,-1.61884055593812,1.10631083481001e-07,"Van",-1,"same","Eb","sig","FBgn0204980","FBgn0010100",NA,"GJ17812"
-2.16824076637475,3.73416913800276e-08,"maker-scaffold883-size39796-augustus-gene-0.17-mRNA-1","Col",-1,-2.53654492053874,6.16926059482482e-10,"Van",-1,"same","Eb","sig","FBgn0204621","FBgn0000579",NA,"GJ17449"
-1.54556514541326,3.73416913800276e-08,"maker-scaffold1059-size72624-augustus-gene-0.21-mRNA-1","Col",-1,-1.63418913288575,9.17483720255274e-07,"Van",-1,"same","Eb","sig","FBgn0210336","FBgn0283535",NA,"GJ23234"
-1.83107750927564,3.82339461532978e-08,"maker-scaffold1868-size11786-snap-gene-0.2-mRNA-1","Col",-1,-1.64236661865954,3.35862633121139e-09,"Van",-1,"same","Eb","sig",NA,NA,NA,NA
-1.7914825770691,3.92829438077763e-08,"maker-scaffold21-size102234-augustus-gene-0.11-mRNA-1","Col",-1,-2.32013823700553,5.04402815267794e-11,"Van",-1,"same","Eb","sig","FBgn0201437","FBgn0015622","Sec","GJ14222"
-1.88398732624193,3.96671111436167e-08,"augustus_masked-scaffold211-size266153-abinit-gene-2.2-mRNA-1","Col",-1,-2.04817073509084,1.04826262953927e-06,"Van",-1,"same","Eb","sig","FBgn0210973","FBgn0037855",NA,"GJ23878"
-1.2630210841328,4.03115074110846e-08,"maker-scaffold2338-size14972-augustus-gene-0.4-mRNA-1","Col",-1,-1.04086791265071,6.4121915106404e-08,"Van",-1,"same","Eb","sig","FBgn0204247","FBgn0261955",NA,"GJ17070"
-1.40929184138285,5.01237249800223e-08,"snap_masked-scaffold140-size106990-abinit-gene-0.27-mRNA-1","Col",-1,-1.30549206221438,3.69758086958628e-08,"Van",-1,"same","Eb","sig","FBgn0211488","FBgn0267385",NA,NA
-1.92518873815621,5.01237249800223e-08,"maker-scaffold1108-size56757-augustus-gene-0.36-mRNA-1","Col",-1,-2.86655986007601,8.35462164637143e-10,"Van",-1,"same","Eb","sig","FBgn0204719","FBgn0040064",NA,"GJ17549"
-1.87157611694235,5.19492488254662e-08,"snap_masked-scaffold2181-size35477-abinit-gene-0.4-mRNA-1","Col",-1,-1.4968707142407,1.29062096917673e-08,"Van",-1,"same","Eb","sig","FBgn0200042","FBgn0000116",NA,NA
-1.53910265316828,5.34170198876448e-08,"maker-scaffold681-size147983-snap-gene-1.24-mRNA-1","Col",-1,-1.49536713070068,1.22464519309105e-08,"Van",-1,"same","Eb","sig","FBgn0197661","FBgn0086355",NA,"GJ10377"
-1.6515910379187,5.81087152190547e-08,"maker-scaffold867-size57532-augustus-gene-0.14-mRNA-1","Col",-1,-1.90121643557994,9.1572045114738e-10,"Van",-1,"same","Eb","sig","FBgn0205085","FBgn0028479",NA,"GJ17917"
-2.4164951208234,5.81087152190547e-08,"maker-scaffold115-size186799-augustus-gene-1.24-mRNA-1","Col",-1,-2.06662158776925,1.13136901290917e-09,"Van",-1,"same","Eb","sig","FBgn0199408","FBgn0036663",NA,"GJ12156"
-1.7440976911606,6.34279491818044e-08,"maker-scaffold265-size127800-augustus-gene-1.13-mRNA-1","Col",-1,-2.02384385366365,7.30658093503235e-09,"Van",-1,"same","Eb","sig","FBgn0208588","FBgn0010516",NA,"GJ21462"
-1.20199932868412,6.74509211134897e-08,"maker-scaffold41-size76970-augustus-gene-0.37-mRNA-1","Col",-1,-1.19897713869807,5.06794180683266e-07,"Van",-1,"same","Eb","sig","FBgn0210637","FBgn0024957",NA,"GJ23540"
-1.58759119864368,7.19208102437317e-08,"augustus_masked-scaffold135-size175197-abinit-gene-1.4-mRNA-1","Col",-1,-1.29174625339977,1.10839877854007e-07,"Van",-1,"same","Eb","sig","FBgn0198154","FBgn0037874",NA,"GJ10886"
-1.55931279496705,7.82067998261114e-08,"maker-scaffold2838-size16729-augustus-gene-0.9-mRNA-1","Col",-1,-1.61226136240098,3.93241626984721e-08,"Van",-1,"same","Eb","sig","FBgn0203773","FBgn0021765","Sec","GJ16589"
-2.0880192050494,7.82067998261114e-08,"maker-scaffold129-size187042-snap-gene-1.59-mRNA-1","Col",-1,-1.47042373961334,9.9628551811393e-07,"Van",-1,"same","Eb","sig","FBgn0200294","FBgn0035917",NA,"GJ13061"
-1.72003787927786,7.82067998261114e-08,"maker-scaffold209-size117310-snap-gene-1.11-mRNA-1","Col",-1,-1.97068044846326,4.2005660679233e-10,"Van",-1,"same","Eb","sig","FBgn0207599","FBgn0025352",NA,"GJ20459"
-3.03724378073306,7.83033198883811e-08,"maker-scaffold444-size30723-snap-gene-0.6-mRNA-1","Col",-1,-2.88935888738004,5.54722009534188e-07,"Van",-1,"same","Eb","sig","FBgn0200283","FBgn0260442",NA,"GJ13049"
-1.34148033384833,8.86582953105018e-08,"maker-scaffold256-size142828-snap-gene-1.14-mRNA-1","Col",-1,-1.30825376129811,3.49714169727185e-06,"Van",-1,"same","Eb","sig","FBgn0013081","FBgn0001128",NA,"GJ15413"
-2.63910156702988,1.00052297195008e-07,"maker-scaffold617-size41908-augustus-gene-0.10-mRNA-1","Col",-1,-1.0071669354366,0.0034702863156949,"Van",-1,"same","Eb","sig","FBgn0201724","FBgn0014427",NA,"GJ14513"
-1.9888918959267,1.15170108966614e-07,"augustus_masked-scaffold3633-size5154-abinit-gene-0.0-mRNA-1","Col",-1,-2.78142474076731,1.54657311259735e-05,"Van",-1,"same","Eb","sig","FBgn0204328","FBgn0004507",NA,"GJ17151"
-2.54624199905786,1.69239287252837e-07,"maker-scaffold2378-size64464-augustus-gene-0.11-mRNA-1","Col",-1,-2.32874937415276,5.30917319919152e-11,"Van",-1,"same","Eb","sig","FBgn0022424","FBgn0004169",NA,"GJ18637"
-1.62729879813442,1.82127413094712e-07,"maker-scaffold508-size112561-augustus-gene-0.36-mRNA-1","Col",-1,-1.97625688386415,6.40620387770951e-10,"Van",-1,"same","Eb","sig","FBgn0198588","FBgn0020389",NA,"GJ11328"
-1.46214032176243,1.96609161118579e-07,"maker-scaffold116-size166566-augustus-gene-1.31-mRNA-1","Col",-1,-1.59774654850618,1.58292765814941e-08,"Van",-1,"same","Eb","sig","FBgn0208188","FBgn0003074",NA,"GJ21054"
-1.47911489924263,2.61806670658592e-07,"maker-scaffold5-size95213-augustus-gene-0.37-mRNA-1","Col",-1,-1.55420822951175,5.957381168915e-08,"Van",-1,"same","Eb","sig","FBgn0200041","FBgn0015623",NA,"GJ12806"
-4.16095827266583,3.01924773208595e-07,"maker-scaffold797-size102870-snap-gene-0.55-mRNA-1","Col",-1,-4.68431156948861,1.18328088968918e-07,"Van",-1,"same","Eb","sig","FBgn0201663","FBgn0010225","Sfp","GJ14452"
-1.33386138777004,3.16459400691031e-07,"maker-scaffold152-size207929-augustus-gene-0.28-mRNA-1","Col",-1,-1.42466318931944,3.97599287936141e-08,"Van",-1,"same","Eb","sig","FBgn0197424","FBgn0037607",NA,"GJ10136"
-1.16723023714455,3.32209015278606e-07,"augustus_masked-scaffold1441-size23942-abinit-gene-0.0-mRNA-1","Col",-1,-1.41121310660965,4.20575650168331e-08,"Van",-1,"same","Eb","sig","FBgn0200969","FBgn0026418",NA,"GJ13748"
-1.1343322249621,3.50579965106995e-07,"maker-scaffold634-size151341-augustus-gene-0.29-mRNA-1","Col",-1,-1.24990673044716,5.29568341288787e-08,"Van",-1,"same","Eb","sig","FBgn0199362","FBgn0035147",NA,"GJ12110"
-1.70935136705964,3.67423734363307e-07,"maker-scaffold766-size47350-augustus-gene-0.17-mRNA-1","Col",-1,-1.38550925107068,1.02442900267542e-06,"Van",-1,"same","Eb","sig","FBgn0197728",NA,NA,"GJ10448"
-1.1267101227643,3.70243410792314e-07,"maker-scaffold1008-size69378-augustus-gene-0.24-mRNA-1","Col",-1,-0.888966079604473,2.66171749786075e-06,"Van",-1,"same","Eb","sig","FBgn0198018","FBgn0038149","Sec","GJ10741"
-1.62570407936432,3.75486857654689e-07,"maker-scaffold430-size34004-augustus-gene-0.18-mRNA-1","Col",-1,-1.70175674741883,2.23936742761154e-08,"Van",-1,"same","Eb","sig","FBgn0201719","FBgn0011270",NA,"GJ14508"
-1.40725673399139,3.83670813167353e-07,"augustus_masked-scaffold845-size43869-abinit-gene-0.0-mRNA-1","Col",-1,-1.33552108243405,1.15191344473507e-08,"Van",-1,"same","Eb","sig","FBgn0204690","FBgn0262782",NA,"GJ17520"
-1.3553971467933,3.91356532929983e-07,"maker-scaffold1108-size56757-augustus-gene-0.35-mRNA-1","Col",-1,-1.16078151434476,7.83020186604994e-08,"Van",-1,"same","Eb","sig","FBgn0204721",NA,"Sec","GJ17551"
-1.59126727320045,4.04634058044975e-07,"maker-scaffold90-size195182-augustus-gene-0.32-mRNA-1","Col",-1,-1.4204804516972,3.45779204524005e-07,"Van",-1,"same","Eb","sig","FBgn0199372","FBgn0035165",NA,"GJ12120"
-1.31184122141011,4.351715244324e-07,"maker-scaffold715-size109724-augustus-gene-0.42-mRNA-1","Col",-1,-1.69802046172577,1.78335372692738e-05,"Van",-1,"same","Eb","sig","FBgn0197962","FBgn0086346",NA,"GJ10684"
-1.82853254302221,4.59997907417597e-07,"maker-scaffold1692-size16221-augustus-gene-0.6-mRNA-1","Col",-1,-2.40325744275829,1.20144572902663e-08,"Van",-1,"same","Eb","sig","FBgn0208300","FBgn0002789",NA,"GJ21167"
-1.25435698107174,4.59997907417597e-07,"maker-scaffold571-size67438-augustus-gene-0.17-mRNA-1","Col",-1,-1.68269520334647,3.18450765436276e-07,"Van",-1,"same","Eb","sig","FBgn0199659","FBgn0004888",NA,"GJ12416"
-1.06146322480402,4.60331693496484e-07,"maker-scaffold431-size121241-augustus-gene-0.30-mRNA-1","Col",-1,-1.30871342628071,9.13678199525505e-09,"Van",-1,"same","Eb","sig","FBgn0201784","FBgn0005671",NA,"GJ14577"
-1.8406823218602,4.60331693496484e-07,"maker-scaffold965-size57720-augustus-gene-0.25-mRNA-1","Col",-1,-1.70192849705219,6.53318562008524e-06,"Van",-1,"same","Eb","sig","FBgn0209088","FBgn0082585",NA,"GJ21974"
-1.93443793430577,4.86560654939756e-07,"augustus_masked-scaffold66-size131750-abinit-gene-1.1-mRNA-1","Col",-1,-1.83363617987651,1.10631083481001e-07,"Van",-1,"same","Eb","sig","FBgn0200654","FBgn0034472",NA,"GJ13429"
-1.61213460719967,5.99860640383124e-07,"augustus_masked-scaffold803-size150050-abinit-gene-0.10-mRNA-1","Col",-1,-1.84087478674848,9.05722260795376e-09,"Van",-1,"same","Eb","sig","FBgn0198630","FBgn0036762",NA,"GJ11371"
-1.97787090363548,6.88836354300325e-07,"maker-scaffold467-size46863-snap-gene-0.26-mRNA-1","Col",-1,-1.57440348436654,6.24621674657826e-08,"Van",-1,"same","Eb","sig",NA,NA,NA,NA
-2.90622313184983,7.06224364202195e-07,"maker-scaffold1118-size20473-snap-gene-0.3-mRNA-1","Col",-1,-3.4794855257648,3.35862633121139e-09,"Van",-1,"same","Eb","sig","FBgn0203910","FBgn0085446",NA,"GJ16729"
-0.954190739721751,7.06224364202195e-07,"augustus_masked-scaffold2030-size16522-abinit-gene-0.0-mRNA-1","Col",-1,-0.810295180241111,4.54435585650479e-07,"Van",-1,"same","Eb","sig","FBgn0202942","FBgn0040309",NA,"GJ15754"
-1.54245296745944,7.34754360381142e-07,"maker-scaffold2234-size27227-augustus-gene-0.3-mRNA-1","Col",-1,-1.59238305305884,2.26562059337208e-07,"Van",-1,"same","Eb","sig","FBgn0206089","FBgn0029722",NA,"GJ18943"
-1.8515820928545,7.47136691702224e-07,"augustus_masked-scaffold2556-size16405-abinit-gene-0.0-mRNA-1","Col",-1,-1.85087216453626,1.00253431006206e-07,"Van",-1,"same","Eb","sig","FBgn0197856","FBgn0266446",NA,"GJ10576"
-1.57846678788845,7.71345597986726e-07,"augustus_masked-scaffold107-size198745-abinit-gene-1.6-mRNA-1","Col",-1,-1.64240298606689,4.13584520871211e-08,"Van",-1,"same","Eb","sig","FBgn0210884","FBgn0038771",NA,"GJ23787"
-1.36203252541464,7.83870840535084e-07,"augustus_masked-scaffold676-size113905-abinit-gene-0.6-mRNA-1","Col",-1,-1.09491183662456,4.59047612857087e-06,"Van",-1,"same","Eb","sig","FBgn0211174","FBgn0019960",NA,"GJ24089"
-3.49484368251458,8.56623829567167e-07,"augustus_masked-scaffold2428-size19634-abinit-gene-0.2-mRNA-1","Col",-1,-4.03952591003499,2.26016482885e-09,"Van",-1,"same","Eb","sig","FBgn0205662","FBgn0030731",NA,"GJ18503"
